,0,3OH10,chitooctaose,eATP,self,sflg,sIF1,smock,snlp,sOGs,spep,sPGN
7475,AT3G61580,0,0,0,1,1,0,0,0,0,0,0
7476,AT3G61590,0,0,0,1,0,0,0,0,0,1,0
7477,AT3G61630,0,0,0,1,0,0,0,0,0,0,0
7478,AT3G61640,0,0,0,1,1,0,0,1,1,1,0
7479,AT3G61650,0,0,0,1,0,0,0,0,0,0,0
7480,AT3G61670,0,0,0,0,0,0,0,0,0,1,0
7481,AT3G61680,0,0,0,0,0,0,0,0,0,1,0
7482,AT3G61710,0,0,0,0,1,0,0,0,0,0,0
7483,AT3G61740,0,0,0,1,0,0,0,0,0,1,0
7484,AT3G61760,0,0,0,1,1,0,0,1,0,1,0
7485,AT3G61780,0,0,0,0,0,0,0,0,0,1,0
7486,AT3G61790,0,0,0,1,1,0,0,1,0,1,0
7487,AT3G61800,0,0,0,1,1,0,0,0,0,1,0
7488,AT3G61810,0,0,0,1,0,0,0,0,0,0,0
7489,AT3G61820,0,0,0,1,0,1,0,0,1,0,0
7490,AT3G61850,0,0,0,0,0,0,0,0,0,1,1
7491,AT3G61860,0,0,0,1,1,0,0,0,0,1,0
7492,AT3G61890,0,0,0,1,0,0,0,0,0,0,0
7493,AT3G61930,0,0,0,0,1,0,0,1,0,1,0
7494,AT3G61950,0,1,0,0,0,1,1,0,0,0,1
7495,AT3G61960,0,0,0,1,0,0,0,0,0,1,0
7496,AT3G61970,0,0,0,0,0,0,0,0,0,1,0
7497,AT3G61980,0,0,0,1,1,0,0,1,0,0,0
7498,AT3G62020,0,0,0,0,0,0,0,0,1,0,1
7499,AT3G62050,0,0,0,0,0,0,0,0,1,1,1
7500,AT3G62080,0,0,0,0,0,0,0,0,0,1,0
7501,AT3G62090,0,0,0,0,0,0,0,0,1,0,0
7502,AT3G62140,0,0,0,1,1,0,0,1,0,1,0
7503,AT3G62150,0,0,0,1,1,0,0,1,1,1,0
7504,AT3G62160,0,0,0,0,1,0,0,0,0,0,0
7505,AT3G62200,0,0,0,1,1,1,1,1,1,1,0
7506,AT3G62210,0,0,0,0,0,0,0,0,1,0,0
7507,AT3G62240,0,0,0,1,1,0,0,1,0,1,0
7508,AT3G62260,0,0,0,1,1,0,0,1,1,1,0
7509,AT3G62270,0,0,0,1,0,0,1,0,0,0,0
7510,AT3G62280,0,0,0,1,1,1,0,1,0,0,0
7511,AT3G62330,0,0,0,1,0,0,0,0,0,1,0
7512,AT3G62360,0,0,0,1,0,0,0,0,0,1,0
7513,AT3G62370,0,0,0,1,0,0,0,0,0,0,0
7514,AT3G62410,0,1,0,0,0,0,0,0,0,0,0
7515,AT3G62510,1,0,0,0,0,0,0,0,0,1,0
7516,AT3G62570,0,0,0,1,1,0,0,1,1,1,0
7517,AT3G62580,0,0,0,0,0,0,0,1,0,0,0
7518,AT3G62590,0,0,0,1,1,0,0,1,0,1,0
7519,AT3G62600,0,0,0,1,1,0,0,1,1,1,0
7520,AT3G62660,0,0,0,1,0,0,0,0,0,0,0
7521,AT3G62680,0,0,0,1,0,0,0,0,1,0,0
7522,AT3G62690,0,0,0,1,0,1,1,0,1,1,0
7523,AT3G62700,0,0,0,1,0,0,0,0,0,1,0
7524,AT3G62720,0,0,0,1,1,0,0,1,1,1,0
7525,AT3G62760,0,0,0,1,0,0,0,0,1,0,0
7526,AT3G62770,0,0,0,1,1,0,0,1,0,1,0
7527,AT3G62780,0,0,0,1,1,0,0,0,1,1,0
7528,AT3G62800,0,0,0,1,0,0,0,0,0,0,0
7529,AT3G62830,0,0,0,1,0,0,0,0,0,1,0
7530,AT3G62870,0,0,0,1,0,0,0,0,0,0,0
7531,AT3G62890,0,0,0,1,0,0,0,0,0,1,0
7532,AT3G62900,0,0,0,1,1,0,0,0,0,1,0
7533,AT3G62910,0,0,0,1,0,0,0,0,0,0,0
7534,AT3G62950,0,0,0,0,1,0,0,0,0,1,0
7535,AT3G63010,0,0,0,1,1,0,0,1,1,1,0
7536,AT3G63060,0,0,0,1,1,0,0,1,1,1,0
7537,AT3G63070,0,0,0,1,1,0,0,0,0,1,0
7538,AT3G63080,0,0,0,1,0,0,0,0,0,1,0
7539,AT3G63150,0,0,0,1,0,0,0,0,0,0,0
7540,AT3G63160,0,0,0,0,0,0,0,0,0,0,1
7541,AT3G63180,0,0,0,1,1,0,1,1,1,1,0
7542,AT3G63220,0,0,0,0,0,0,0,0,0,1,0
7543,AT3G63240,0,0,0,0,1,0,0,0,0,0,0
7544,AT3G63260,0,0,0,1,0,0,0,0,0,1,0
7545,AT3G63300,0,0,0,1,1,0,0,1,0,1,0
7546,AT3G63310,0,0,0,1,0,0,0,0,0,0,0
7547,AT3G63340,0,0,0,0,0,0,0,0,0,1,0
7548,AT3G63380,0,1,0,1,1,0,0,1,1,1,0
7549,AT3G63390,0,0,0,1,1,0,0,1,0,1,0
7550,AT3G63400,0,0,0,1,1,0,0,1,0,1,0
7551,AT3G63420,0,1,0,1,1,0,0,0,0,0,0
7552,AT3G63430,0,0,1,1,0,0,1,0,0,0,1
7553,AT3G63445,0,0,0,0,0,0,0,0,0,1,0
7554,AT3G63460,0,0,0,1,1,0,0,1,1,1,0
7555,AT3G63470,1,0,0,1,0,0,0,0,0,0,0
7556,AT3G63500,0,0,0,1,1,0,0,1,1,1,0
7557,AT3G66654,0,0,0,1,1,0,0,1,0,1,0
7558,AT3G66658,0,0,0,0,0,0,0,0,0,1,0
7559,AT4G00020,0,0,0,1,0,0,0,0,0,0,0
7560,AT4G00026,0,0,0,1,0,0,0,0,0,0,0
7561,AT4G00060,0,0,0,0,0,0,0,0,0,1,0
7562,AT4G00080,0,0,0,0,0,1,0,0,1,0,0
7563,AT4G00090,0,0,0,1,0,0,0,1,0,1,0
7564,AT4G00110,0,0,0,0,1,0,0,0,0,1,0
7565,AT4G00150,0,0,0,1,0,0,1,0,0,0,0
7566,AT4G00170,0,0,0,1,0,0,0,0,0,0,0
7567,AT4G00200,0,0,0,0,0,0,0,0,0,1,0
7568,AT4G00240,0,0,0,1,1,0,0,1,1,1,0
7569,AT4G00270,0,0,0,1,0,0,0,0,0,1,0
7570,AT4G00290,0,0,0,1,0,0,0,0,0,1,0
7571,AT4G00300,0,0,0,1,1,0,0,1,1,1,0
7572,AT4G00310,0,0,0,1,0,0,0,0,0,0,0
7573,AT4G00330,0,0,0,1,1,0,0,1,0,1,0
7574,AT4G00355,0,0,0,1,0,0,0,0,0,0,0
7575,AT4G00360,0,0,0,1,1,0,0,0,0,1,0
7576,AT4G00380,0,0,0,0,0,0,0,0,0,1,0
7577,AT4G00390,1,0,0,1,0,0,0,1,0,1,0
7578,AT4G00430,0,0,0,1,0,0,0,0,0,0,0
7579,AT4G00440,0,0,0,1,0,0,0,1,0,1,0
7580,AT4G00450,0,0,0,1,1,0,0,0,0,1,0
7581,AT4G00460,0,0,0,0,0,0,0,0,1,1,0
7582,AT4G00490,0,0,0,1,0,0,0,0,0,0,0
7583,AT4G00500,0,0,0,1,1,0,0,1,0,1,0
7584,AT4G00520,0,0,0,1,0,0,0,0,0,0,0
7585,AT4G00525,0,0,0,0,0,0,0,1,0,0,0
7586,AT4G00530,0,0,0,0,0,1,0,0,0,0,0
7587,AT4G00550,0,0,0,1,1,0,0,1,0,1,0
7588,AT4G00570,0,0,0,1,1,0,0,1,0,1,0
7589,AT4G00650,0,0,0,0,0,0,0,0,0,1,0
7590,AT4G00651,0,0,0,0,0,0,1,0,0,0,0
7591,AT4G00660,0,0,0,1,1,0,0,0,0,0,0
7592,AT4G00670,0,0,0,0,0,0,0,0,0,0,1
7593,AT4G00690,0,0,0,0,0,0,0,0,0,0,1
7594,AT4G00695,0,0,0,1,0,0,0,0,0,1,0
7595,AT4G00700,0,0,0,1,0,1,0,0,0,0,0
7596,AT4G00720,0,0,0,0,1,0,0,0,0,0,0
7597,AT4G00730,0,0,0,1,0,0,0,0,0,0,0
7598,AT4G00750,0,0,0,1,0,0,0,0,0,0,0
7599,AT4G00760,0,0,0,0,1,0,0,0,0,1,0
7600,AT4G00780,0,0,0,0,0,0,0,0,0,0,1
7601,AT4G00800,0,0,0,0,0,0,0,0,0,1,0
7602,AT4G00820,0,0,0,1,1,1,0,0,1,1,0
7603,AT4G00840,0,0,0,1,1,0,0,0,0,0,0
7604,AT4G00850,0,0,0,1,0,0,0,1,1,0,0
7605,AT4G00900,0,0,0,1,1,0,0,1,0,1,0
7606,AT4G00905,0,0,0,0,0,1,0,0,0,1,0
7607,AT4G00910,0,0,0,1,1,0,0,0,0,0,0
7608,AT4G00930,0,0,0,0,0,0,0,0,0,1,0
7609,AT4G00940,0,0,0,0,0,0,0,0,1,1,0
7610,AT4G00955,0,1,0,1,1,0,0,1,1,1,0
7611,AT4G00960,0,0,0,1,1,0,0,1,0,1,0
7612,AT4G00970,1,1,0,1,1,0,0,1,1,1,0
7613,AT4G00990,0,0,0,1,0,0,0,0,0,1,0
7614,AT4G01000,0,0,0,1,1,0,0,0,0,1,0
7615,AT4G01010,1,1,0,1,1,0,0,1,1,1,0
7616,AT4G01020,0,0,0,1,0,0,0,0,0,1,0
7617,AT4G01070,0,0,0,1,1,0,0,1,0,1,0
7618,AT4G01080,0,0,0,0,0,1,0,0,0,0,0
7619,AT4G01090,0,1,0,1,1,0,0,1,1,1,0
7620,AT4G01120,0,0,0,1,1,0,0,0,0,1,0
7621,AT4G01190,0,0,0,0,0,0,0,1,0,0,0
7622,AT4G01200,0,0,0,1,1,0,0,1,0,0,0
7623,AT4G01220,0,0,0,1,0,0,0,0,0,0,0
7624,AT4G01250,1,1,0,1,1,0,0,1,1,1,0
7625,AT4G01270,0,0,0,0,0,0,0,0,0,0,1
7626,AT4G01290,0,0,0,1,1,0,0,1,0,1,0
7627,AT4G01320,0,0,0,1,1,0,0,1,0,1,0
7628,AT4G01350,0,0,0,1,1,0,0,0,0,0,0
7629,AT4G01360,0,0,0,1,1,0,0,1,1,1,0
7630,AT4G01370,0,0,0,1,1,0,0,1,0,1,0
7631,AT4G01400,0,0,0,1,1,0,0,0,0,1,0
7632,AT4G01430,0,0,0,1,0,0,0,1,1,1,0
7633,AT4G01450,0,0,0,1,0,0,0,0,0,1,0
7634,AT4G01520,0,0,0,1,1,0,0,1,1,1,0
7635,AT4G01533,0,0,0,0,1,0,0,0,0,1,0
7636,AT4G01535,0,0,0,1,1,0,0,0,0,0,0
7637,AT4G01540,0,0,0,1,1,0,0,1,1,1,0
7638,AT4G01550,0,0,0,1,0,0,0,0,0,1,0
7639,AT4G01560,0,0,0,1,0,0,0,0,0,0,0
7640,AT4G01600,0,0,0,0,0,0,0,0,0,0,1
7641,AT4G01610,0,0,0,1,0,0,0,0,0,1,0
7642,AT4G01630,0,0,0,0,0,1,0,0,0,1,0
7643,AT4G01660,0,0,0,1,1,0,0,0,0,1,0
7644,AT4G01680,0,0,0,0,0,0,0,0,0,1,0
7645,AT4G01700,1,1,0,1,1,0,0,1,1,1,0
7646,AT4G01710,0,0,0,1,1,0,0,0,0,0,0
7647,AT4G01720,0,0,0,1,1,0,0,1,1,1,0
7648,AT4G01730,0,0,0,0,0,0,0,0,0,0,1
7649,AT4G01740,0,0,0,1,1,0,0,0,1,1,0
7650,AT4G01750,1,1,0,1,1,0,0,1,1,1,0
7651,AT4G01770,0,0,0,1,1,0,0,0,0,0,0
7652,AT4G01790,0,0,0,1,0,0,0,0,0,0,0
7653,AT4G01810,0,0,0,1,1,0,0,1,0,1,0
7654,AT4G01830,0,0,0,1,0,0,0,0,0,0,0
7655,AT4G01840,0,0,0,0,0,0,0,0,0,1,0
7656,AT4G01850,0,0,0,0,1,0,0,1,0,1,0
7657,AT4G01860,0,0,0,0,0,0,0,0,0,1,0
7658,AT4G01870,0,0,0,1,1,0,0,1,1,1,0
7659,AT4G01895,1,0,0,1,1,0,1,1,1,1,1
7660,AT4G01910,0,0,0,1,0,0,0,0,0,0,0
7661,AT4G01920,0,0,0,1,1,0,0,0,1,1,0
7662,AT4G01925,0,0,0,0,0,0,0,0,0,1,0
7663,AT4G01950,1,1,0,1,1,0,0,1,1,1,0
7664,AT4G01960,0,0,0,1,1,0,0,1,0,1,0
7665,AT4G01970,0,0,0,0,0,0,0,0,0,1,0
7666,AT4G02000,0,0,0,1,1,0,0,0,0,0,0
7667,AT4G02005,0,0,0,0,1,0,0,0,0,0,0
7668,AT4G02010,0,0,0,1,0,1,1,1,0,0,0
7669,AT4G02020,0,0,0,0,0,0,0,0,0,1,0
7670,AT4G02030,0,0,0,1,1,0,0,1,0,1,0
7671,AT4G02040,0,0,0,1,0,0,0,0,0,0,0
7672,AT4G02070,0,0,0,0,0,1,0,0,0,0,0
7673,AT4G02075,0,0,0,1,1,0,0,0,1,1,0
7674,AT4G02100,0,0,0,1,0,0,0,0,0,0,0
7675,AT4G02120,0,0,0,0,0,0,0,0,0,1,0
7676,AT4G02150,0,0,0,1,0,0,0,0,0,0,0
7677,AT4G02170,0,0,0,1,0,0,0,0,0,0,0
7678,AT4G02180,1,0,0,0,0,1,0,1,0,0,0
7679,AT4G02195,0,0,0,1,1,0,0,1,1,0,0
7680,AT4G02200,1,1,0,1,1,0,0,1,1,1,0
7681,AT4G02230,0,0,0,1,0,0,0,0,0,0,0
7682,AT4G02270,0,0,0,1,0,0,0,0,0,1,0
7683,AT4G02280,0,0,0,1,1,0,0,1,0,1,0
7684,AT4G02290,0,0,0,0,1,0,0,0,1,0,0
7685,AT4G02330,1,1,0,1,1,1,0,1,1,1,0
7686,AT4G02340,0,0,0,1,1,0,0,0,1,1,0
7687,AT4G02350,0,0,0,1,1,0,0,1,0,1,0
7688,AT4G02360,0,0,0,1,1,0,0,0,0,1,0
7689,AT4G02370,0,0,0,1,1,0,0,0,0,0,0
7690,AT4G02380,0,1,0,1,1,0,0,1,1,1,0
7691,AT4G02390,0,0,0,0,0,0,0,0,0,1,0
7692,AT4G02410,1,1,0,1,1,0,0,1,1,1,0
7693,AT4G02420,0,0,0,1,0,0,0,0,0,1,0
7694,AT4G02430,0,0,0,1,0,0,0,0,0,0,0
7695,AT4G02440,0,0,0,0,1,0,0,0,0,1,0
7696,AT4G02480,0,0,0,1,1,0,0,1,0,1,0
7697,AT4G02510,0,0,0,1,0,0,0,0,0,1,0
7698,AT4G02520,0,0,0,1,1,0,0,1,1,1,0
7699,AT4G02540,0,0,0,1,0,0,0,0,0,0,0
7700,AT4G02550,0,0,0,1,1,0,0,1,0,0,0
7701,AT4G02570,0,0,0,0,1,0,0,0,0,1,0
7702,AT4G02640,0,0,0,1,0,0,0,0,0,1,0
7703,AT4G02650,0,0,0,0,1,0,0,0,0,0,0
7704,AT4G02660,0,0,0,1,1,0,0,1,1,1,0
7705,AT4G02670,0,0,0,1,0,0,0,0,0,1,0
7706,AT4G02700,0,0,0,0,0,0,0,1,0,1,0
7707,AT4G02710,0,0,0,1,0,1,0,1,0,1,0
7708,AT4G02720,0,0,0,1,1,0,0,1,0,1,0
7709,AT4G02740,0,0,0,1,1,0,0,1,0,1,0
7710,AT4G02750,0,0,0,1,0,0,0,0,0,0,0
7711,AT4G02760,0,0,0,1,1,0,0,1,1,1,0
7712,AT4G02780,0,0,0,0,0,0,0,1,0,0,0
7713,AT4G02800,0,0,0,0,0,0,0,0,0,0,1
7714,AT4G02810,0,0,0,1,0,0,0,0,0,0,0
7715,AT4G02830,0,0,0,0,0,0,1,1,0,1,0
7716,AT4G02860,0,0,0,1,0,0,0,0,0,1,0
7717,AT4G02880,0,0,0,1,1,0,0,0,0,0,0
7718,AT4G02890,0,0,0,1,1,0,0,0,0,0,0
7719,AT4G02930,0,0,0,1,0,0,0,0,0,0,0
7720,AT4G02940,1,0,0,1,0,0,1,1,1,1,0
7721,AT4G02970,0,0,0,0,0,0,0,0,0,1,0
7722,AT4G02980,0,0,0,1,0,0,0,0,0,0,0
7723,AT4G03000,0,0,0,0,0,0,0,1,0,1,0
7724,AT4G03010,0,0,0,1,0,1,0,0,0,1,0
7725,AT4G03020,0,0,0,0,0,0,0,0,0,1,0
7726,AT4G03030,0,0,0,1,1,0,0,1,0,1,0
7727,AT4G03038,0,0,1,1,0,0,0,0,0,1,0
7728,AT4G03060,0,0,1,1,0,0,0,0,0,0,0
7729,AT4G03080,0,0,0,1,1,0,0,1,0,1,0
7730,AT4G03110,0,0,0,1,1,0,0,0,0,1,0
7731,AT4G03120,0,0,0,1,0,0,0,0,0,0,0
7732,AT4G03210,0,0,0,0,0,0,0,0,0,0,1
7733,AT4G03250,0,0,0,0,0,0,0,0,0,1,0
7734,AT4G03260,0,0,0,1,1,0,0,1,0,1,0
7735,AT4G03270,0,0,0,0,0,0,0,0,0,0,1
7736,AT4G03292,0,0,0,0,0,0,0,0,0,0,1
7737,AT4G03320,0,0,0,1,1,0,0,1,1,1,0
7738,AT4G03390,0,0,0,1,0,0,0,0,0,0,0
7739,AT4G03410,0,0,0,1,0,0,0,1,0,0,0
7740,AT4G03415,0,0,0,1,0,0,0,0,0,0,0
7741,AT4G03420,0,0,0,1,0,0,0,0,0,0,0
7742,AT4G03430,0,0,0,1,1,0,0,1,0,1,0
7743,AT4G03440,0,0,0,0,1,0,0,0,0,1,0
7744,AT4G03450,1,0,0,1,1,0,0,1,1,1,0
7745,AT4G03460,1,1,0,1,1,0,0,1,1,1,1
7746,AT4G03480,0,0,0,1,1,0,0,1,0,0,0
7747,AT4G03490,0,0,0,1,1,1,0,0,0,1,0
7748,AT4G03510,0,0,0,0,1,0,0,0,0,0,0
7749,AT4G03540,0,0,0,0,1,0,0,0,0,0,0
7750,AT4G03550,0,0,0,1,1,0,0,1,1,1,0
7751,AT4G03560,0,0,0,1,1,0,0,0,0,0,0
7752,AT4G03820,0,0,0,1,1,0,0,1,0,1,0
7753,AT4G03926,0,0,0,0,0,0,0,0,0,1,0
7754,AT4G03930,0,0,1,0,0,0,1,0,0,0,0
7755,AT4G03960,0,0,0,1,0,0,0,0,0,0,0
7756,AT4G04020,0,0,0,1,0,0,0,0,0,0,0
7757,AT4G04210,0,0,0,1,0,0,0,0,0,1,0
7758,AT4G04220,1,0,0,1,1,0,0,1,1,1,0
7759,AT4G04223,0,0,0,1,1,0,0,0,0,0,0
7760,AT4G04320,0,0,0,0,1,0,0,1,0,0,0
7761,AT4G04450,0,1,0,0,1,0,0,1,0,0,0
7762,AT4G04490,0,1,0,1,1,0,0,1,1,1,0
7763,AT4G04510,0,0,0,1,1,0,0,1,1,1,0
7764,AT4G04540,1,1,0,1,1,0,0,1,1,1,0
7765,AT4G04570,0,0,0,1,1,0,0,1,1,1,0
7766,AT4G04610,1,0,0,1,1,0,1,1,1,1,0
7767,AT4G04620,0,1,0,1,1,0,0,1,1,1,0
7768,AT4G04630,0,0,0,0,0,0,0,1,0,0,0
7769,AT4G04640,0,0,0,1,0,0,0,0,0,0,0
7770,AT4G04695,0,0,0,1,1,0,0,0,0,1,0
7771,AT4G04700,0,0,0,1,1,0,0,1,0,1,0
7772,AT4G04710,0,0,0,1,0,0,0,0,0,0,0
7773,AT4G04720,0,0,0,1,0,0,0,0,0,0,0
7774,AT4G04740,0,0,0,1,1,0,0,1,0,1,0
7775,AT4G04745,0,0,0,1,0,0,0,0,1,0,0
7776,AT4G04760,0,0,0,1,0,0,0,0,0,0,0
7777,AT4G04770,0,0,0,1,0,0,0,0,0,0,0
7778,AT4G04800,0,0,0,1,1,0,0,1,0,1,0
7779,AT4G04810,0,0,0,1,0,0,0,0,0,0,0
7780,AT4G04830,0,0,0,0,0,0,0,1,0,0,0
7781,AT4G04860,0,0,0,1,1,0,0,1,0,0,0
7782,AT4G04870,0,0,0,0,0,0,0,0,0,1,0
7783,AT4G04900,0,0,0,1,0,0,0,0,0,0,0
7784,AT4G04910,0,0,0,0,0,0,0,0,0,1,0
7785,AT4G04920,0,0,0,1,1,0,0,0,0,1,0
7786,AT4G04950,0,0,0,1,0,0,0,0,0,0,0
7787,AT4G04960,0,0,0,1,1,0,0,1,1,1,0
7788,AT4G04972,0,0,0,1,1,0,0,0,1,1,0
7789,AT4G04990,0,0,0,1,0,0,0,0,0,0,0
7790,AT4G05010,0,0,0,1,1,0,0,1,1,1,0
7791,AT4G05020,0,0,0,1,1,1,0,1,1,1,0
7792,AT4G05050,0,0,0,1,1,0,0,0,1,0,0
7793,AT4G05070,0,0,0,0,0,0,0,0,0,1,0
7794,AT4G05090,0,0,0,1,0,0,0,0,0,0,0
7795,AT4G05100,0,0,0,1,1,0,0,0,0,1,0
7796,AT4G05110,0,0,0,1,0,0,0,0,0,0,0
7797,AT4G05120,0,0,0,1,1,0,0,1,1,1,0
7798,AT4G05150,0,0,0,0,1,0,0,0,0,0,0
7799,AT4G05160,0,0,0,1,1,0,0,1,0,1,0
7800,AT4G05170,0,0,0,0,0,0,0,1,0,0,0
7801,AT4G05200,0,0,0,0,1,0,0,0,0,0,0
7802,AT4G05320,0,0,0,1,1,0,0,1,0,0,0
7803,AT4G05390,0,0,0,1,1,0,0,1,1,1,0
7804,AT4G05420,0,0,0,0,0,0,0,0,0,1,0
7805,AT4G05497,0,0,0,1,0,0,0,0,0,0,0
7806,AT4G05520,0,0,0,0,0,0,0,0,0,0,1
7807,AT4G05631,0,0,0,1,1,1,0,0,1,1,0
7808,AT4G06744,0,0,0,1,0,0,1,0,0,1,0
7809,AT4G06746,0,0,0,1,1,0,0,1,1,1,0
7810,AT4G07820,0,0,0,0,0,0,0,0,0,1,0
7811,AT4G07825,0,0,0,1,1,0,0,0,0,0,0
7812,AT4G07960,0,0,0,1,1,0,0,0,0,1,0
7813,AT4G07990,0,0,0,1,0,0,0,0,0,0,0
7814,AT4G08040,0,0,0,1,0,0,0,1,1,0,0
7815,AT4G08150,0,0,0,1,0,1,1,0,1,1,0
7816,AT4G08170,0,0,0,1,1,0,0,0,0,1,0
7817,AT4G08180,0,0,0,1,1,0,0,1,0,1,0
7818,AT4G08210,0,0,0,1,1,0,0,0,0,0,0
7819,AT4G08230,0,0,0,1,1,0,0,1,1,1,0
7820,AT4G08250,0,0,0,1,1,0,0,1,0,1,0
7821,AT4G08320,0,0,0,1,1,0,0,1,0,1,0
7822,AT4G08330,0,0,0,1,1,0,0,1,0,0,0
7823,AT4G08345,0,0,0,0,0,0,0,1,0,0,0
7824,AT4G08350,0,0,0,0,0,0,0,0,0,1,0
7825,AT4G08390,0,0,0,1,0,0,0,0,0,0,0
7826,AT4G08410,0,0,0,0,0,1,1,0,0,0,0
7827,AT4G08450,0,0,0,0,1,0,0,0,0,0,0
7828,AT4G08470,0,0,0,1,1,0,0,1,1,1,0
7829,AT4G08480,0,0,0,1,1,0,0,0,0,1,0
7830,AT4G08500,0,0,0,1,1,0,0,1,1,1,0
7831,AT4G08555,0,0,1,1,1,0,0,1,1,1,0
7832,AT4G08580,0,0,0,1,1,0,0,0,0,1,0
7833,AT4G08620,0,0,0,1,1,0,0,0,0,0,0
7834,AT4G08770,1,0,0,1,1,0,0,1,1,1,0
7835,AT4G08780,1,0,1,1,1,0,0,1,1,1,0
7836,AT4G08790,0,0,0,1,0,0,0,0,0,0,0
7837,AT4G08810,0,0,0,1,1,0,0,0,0,0,0
7838,AT4G08850,1,1,0,1,1,1,1,1,1,1,0
7839,AT4G08870,0,0,0,1,0,0,1,0,0,1,0
7840,AT4G08900,0,0,0,1,0,0,0,0,0,0,0
7841,AT4G08910,0,1,0,0,0,0,0,0,0,0,0
7842,AT4G08920,0,0,0,1,0,0,0,0,0,0,0
7843,AT4G08930,0,0,0,1,0,0,0,0,0,0,0
7844,AT4G08950,0,0,0,1,1,0,0,1,0,0,0
7845,AT4G08960,0,0,0,1,0,0,0,0,0,0,0
7846,AT4G08980,0,0,0,0,0,0,0,0,0,1,0
7847,AT4G09020,0,0,0,1,0,0,0,0,0,0,0
7848,AT4G09030,0,0,0,1,1,0,0,1,1,1,0
7849,AT4G09060,0,0,0,0,0,1,0,0,0,0,1
7850,AT4G09100,0,0,0,0,0,0,0,0,1,0,0
7851,AT4G09130,0,0,0,0,1,0,0,1,0,0,0
7852,AT4G09150,0,0,0,1,1,0,0,0,0,1,0
7853,AT4G09200,0,0,0,1,0,0,0,0,0,0,0
7854,AT4G09250,0,0,0,1,0,0,0,0,0,0,0
7855,AT4G09300,0,0,0,0,1,0,0,0,0,0,0
7856,AT4G09310,0,0,0,1,0,0,0,0,0,0,0
7857,AT4G09420,0,1,0,1,1,0,0,1,1,1,0
7858,AT4G09430,0,0,0,1,0,0,0,0,0,1,0
7859,AT4G09460,0,0,0,1,0,0,0,0,0,0,0
7860,AT4G09500,0,0,0,1,0,0,0,0,0,0,0
7861,AT4G09560,0,0,0,1,1,0,0,1,1,1,0
7862,AT4G09570,0,0,0,1,1,0,0,1,1,1,0
7863,AT4G09580,0,0,0,1,0,0,0,0,0,0,0
7864,AT4G09630,0,0,0,1,0,0,0,0,0,0,0
7865,AT4G09640,0,0,0,1,0,0,0,0,0,0,0
7866,AT4G09650,0,0,0,1,0,0,0,0,0,0,0
7867,AT4G09670,0,0,0,1,0,0,0,0,0,0,0
7868,AT4G09680,0,0,0,0,0,0,0,0,0,1,0
7869,AT4G09730,0,0,0,1,0,0,0,0,0,0,0
7870,AT4G09750,0,0,0,0,0,0,0,1,1,1,0
7871,AT4G09820,0,1,0,0,0,0,1,0,0,1,0
7872,AT4G09940,0,0,0,0,1,0,0,0,0,0,0
7873,AT4G09950,0,0,0,0,0,0,0,0,1,1,1
7874,AT4G09980,0,0,0,1,0,0,0,0,0,0,0
7875,AT4G10000,0,0,0,1,0,0,0,0,0,0,0
7876,AT4G10050,0,0,0,0,0,0,0,1,0,0,0
7877,AT4G10070,0,0,0,1,0,0,0,0,0,0,0
7878,AT4G10090,0,0,0,1,0,0,0,0,0,0,0
7879,AT4G10140,0,0,0,1,0,0,0,0,0,0,0
7880,AT4G10200,0,0,0,0,0,0,0,1,0,0,0
7881,AT4G10250,1,0,0,1,0,0,0,1,0,0,0
7882,AT4G10310,0,0,0,1,0,0,1,0,0,1,0
7883,AT4G10320,0,0,0,1,0,0,0,0,0,1,0
7884,AT4G10360,0,0,0,1,1,0,0,1,0,1,0
7885,AT4G10380,0,0,0,1,0,0,0,0,0,1,0
7886,AT4G10390,0,0,0,1,0,1,0,1,1,1,0
7887,AT4G10400,0,0,0,0,0,0,0,0,0,1,0
7888,AT4G10420,0,0,0,1,0,0,0,0,0,0,0
7889,AT4G10430,0,0,0,1,0,0,0,0,0,0,0
7890,AT4G10500,0,1,0,1,1,0,0,0,1,0,0
7891,AT4G10520,0,0,0,0,1,0,0,0,0,0,0
7892,AT4G10530,0,0,0,0,1,0,0,1,1,1,0
7893,AT4G10570,0,0,0,0,1,0,0,0,0,1,0
7894,AT4G10590,0,0,0,1,1,0,0,1,0,1,0
7895,AT4G10610,0,0,0,0,0,0,0,1,0,1,0
7896,AT4G10710,0,0,0,1,1,0,0,1,0,1,0
7897,AT4G10720,0,0,0,0,1,0,0,1,1,0,0
7898,AT4G10730,0,0,0,1,1,0,0,0,0,1,0
7899,AT4G10770,0,0,0,0,1,0,0,0,0,0,0
7900,AT4G10790,0,0,0,1,1,0,0,1,0,1,0
7901,AT4G10800,0,0,0,1,0,0,0,0,0,0,0
7902,AT4G10840,0,0,0,1,0,0,0,0,0,0,0
7903,AT4G10930,0,0,0,1,0,0,0,0,0,0,0
7904,AT4G10970,0,0,0,1,1,0,0,1,1,1,0
7905,AT4G11000,1,1,0,1,1,1,0,1,1,1,0
7906,AT4G11050,0,0,0,0,0,0,0,0,1,1,0
7907,AT4G11070,0,0,0,1,1,0,0,1,1,1,1
7908,AT4G11080,0,0,0,1,1,0,0,1,1,0,1
7909,AT4G11150,0,0,0,1,1,0,0,1,0,1,0
