,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
1648,AT2G23200,0,0,1,1,0,0,0,1
1649,AT2G23270,0,0,1,1,0,1,1,1
1650,AT2G23300,0,0,1,1,0,1,1,1
1651,AT2G23320,0,0,1,1,0,1,1,1
1652,AT2G23420,0,0,1,1,0,1,1,1
1653,AT2G23450,0,0,1,1,0,1,1,1
1654,AT2G23670,0,0,1,0,0,0,1,0
1655,AT2G23672,0,0,0,0,0,0,1,0
1656,AT2G23680,1,1,1,1,0,1,1,1
1657,AT2G23770,0,0,1,1,0,1,1,1
1658,AT2G23810,0,0,1,1,0,1,1,1
1659,AT2G23910,0,0,1,0,1,0,0,0
1660,AT2G23945,0,0,0,0,0,0,1,0
1661,AT2G24100,0,0,0,1,0,0,0,0
1662,AT2G24130,0,0,0,1,0,0,1,1
1663,AT2G24160,1,1,1,1,0,1,1,1
1664,AT2G24165,1,0,1,1,0,1,1,1
1665,AT2G24170,0,0,1,1,0,0,0,0
1666,AT2G24180,0,0,1,1,0,1,0,1
1667,AT2G24200,0,0,0,0,0,1,0,0
1668,AT2G24240,0,0,1,1,0,1,1,1
1669,AT2G24360,0,0,1,1,0,1,1,1
1670,AT2G24430,0,0,0,0,0,0,0,1
1671,AT2G24550,0,0,0,1,0,0,0,0
1672,AT2G24570,1,1,1,1,0,1,1,1
1673,AT2G24600,1,1,1,1,0,1,1,1
1674,AT2G24640,0,0,0,1,0,0,0,0
1675,AT2G24710,0,0,0,0,0,1,0,0
1676,AT2G24850,1,1,1,1,0,1,1,1
1677,AT2G24860,0,0,0,1,0,1,0,0
1678,AT2G25000,0,0,1,0,0,0,0,0
1679,AT2G25160,1,0,0,0,0,0,0,0
1680,AT2G25250,0,0,0,1,0,1,0,0
1681,AT2G25440,0,0,1,1,0,1,1,0
1682,AT2G25460,0,1,1,1,0,1,1,1
1683,AT2G25470,1,1,1,1,0,1,1,1
1684,AT2G25520,0,0,1,1,0,1,0,0
1685,AT2G25680,0,0,1,0,0,0,0,0
1686,AT2G25735,0,1,1,1,0,1,1,1
1687,AT2G25737,0,0,0,1,0,0,0,0
1688,AT2G25850,0,0,1,1,0,1,1,1
1689,AT2G25940,0,0,1,1,0,1,1,0
1690,AT2G26150,0,0,0,0,1,0,1,0
1691,AT2G26170,0,0,1,0,0,0,0,1
1692,AT2G26190,0,0,1,1,0,1,1,1
1693,AT2G26240,0,0,1,0,0,1,0,0
1694,AT2G26290,0,0,0,1,0,1,1,1
1695,AT2G26300,0,0,0,1,0,0,0,0
1696,AT2G26310,0,0,0,0,0,1,0,0
1697,AT2G26390,0,0,0,1,0,1,1,1
1698,AT2G26410,0,0,0,0,0,1,0,0
1699,AT2G26440,0,1,1,1,0,1,1,1
1700,AT2G26480,0,0,0,0,0,0,0,1
1701,AT2G26530,0,0,1,1,0,1,1,1
1702,AT2G26560,1,1,1,1,0,1,1,1
1703,AT2G26650,0,0,0,1,0,1,0,1
1704,AT2G26660,0,0,0,0,0,1,0,0
1705,AT2G26820,0,0,0,1,0,0,1,1
1706,AT2G26970,0,0,1,0,0,0,0,0
1707,AT2G27080,0,0,0,1,0,0,1,0
1708,AT2G27120,0,0,0,0,0,1,0,0
1709,AT2G27150,0,0,1,1,0,1,1,1
1710,AT2G27200,0,0,0,1,0,0,0,0
1711,AT2G27220,0,0,0,0,0,0,1,0
1712,AT2G27300,0,0,0,0,0,0,1,0
1713,AT2G27310,0,0,1,1,0,1,1,1
1714,AT2G27389,0,0,1,1,0,1,1,0
1715,AT2G27490,0,0,0,1,0,0,0,0
1716,AT2G27500,0,0,1,1,0,1,1,1
1717,AT2G27580,0,0,1,1,0,1,0,1
1718,AT2G27630,0,0,0,0,0,1,0,0
1719,AT2G27660,1,1,1,1,0,1,1,1
1720,AT2G27690,1,1,1,1,0,1,1,1
1721,AT2G27820,0,0,1,0,0,0,0,0
1722,AT2G27830,0,0,0,1,0,1,1,1
1723,AT2G28056,0,0,0,0,0,1,0,0
1724,AT2G28140,0,0,1,0,0,0,0,0
1725,AT2G28210,0,0,1,1,0,1,1,1
1726,AT2G28400,0,0,1,1,0,1,1,1
1727,AT2G28460,0,0,1,0,0,0,0,0
1728,AT2G28540,0,0,0,1,0,0,0,0
1729,AT2G28570,0,1,1,1,0,1,1,1
1730,AT2G28630,0,0,1,1,0,0,0,1
1731,AT2G28650,0,0,1,0,0,0,1,0
1732,AT2G28700,0,0,0,0,0,1,0,0
1733,AT2G28710,0,1,1,1,0,1,1,1
1734,AT2G28755,0,0,1,1,0,1,1,0
1735,AT2G28760,0,0,1,1,0,1,0,0
1736,AT2G28830,0,0,1,1,0,1,1,1
1737,AT2G28840,0,0,1,1,0,0,0,1
1738,AT2G28890,1,0,1,1,0,1,1,1
1739,AT2G28930,0,0,1,1,0,0,0,0
1740,AT2G28940,0,0,1,1,0,1,1,1
1741,AT2G28960,0,0,0,1,0,0,0,0
1742,AT2G28970,0,0,0,1,0,0,0,0
1743,AT2G29010,0,0,0,0,0,1,0,0
1744,AT2G29065,0,0,1,1,0,1,0,1
1745,AT2G29070,0,0,1,0,0,1,0,0
1746,AT2G29100,1,1,1,1,0,1,1,1
1747,AT2G29110,0,0,1,1,0,1,1,0
1748,AT2G29120,1,1,1,1,0,1,1,1
1749,AT2G29130,0,0,0,0,0,1,1,0
1750,AT2G29150,0,0,1,1,0,1,0,1
1751,AT2G29270,0,0,0,1,0,0,0,0
1752,AT2G29340,0,0,1,0,0,1,1,1
1753,AT2G29350,0,0,0,1,0,1,1,0
1754,AT2G29400,0,0,1,1,0,1,0,0
1755,AT2G29410,0,0,0,1,0,1,0,1
1756,AT2G29420,0,0,1,1,0,1,1,1
1757,AT2G29430,0,0,0,1,0,0,0,0
1758,AT2G29440,0,0,1,1,0,1,1,1
1759,AT2G29450,0,0,1,1,0,1,0,0
1760,AT2G29460,1,1,1,1,0,1,1,1
1761,AT2G29470,0,0,1,1,0,1,1,1
1762,AT2G29480,0,0,0,0,0,1,1,1
1763,AT2G29490,0,0,0,0,0,1,1,0
1764,AT2G29500,0,0,1,1,0,1,1,0
1765,AT2G29720,1,1,1,1,0,1,1,1
1766,AT2G29730,0,0,1,1,0,0,0,1
1767,AT2G29870,0,0,0,1,0,0,0,0
1768,AT2G29950,0,1,1,1,0,1,1,0
1769,AT2G29990,1,1,1,1,0,1,1,1
1770,AT2G29995,0,0,1,0,0,0,0,0
1771,AT2G30020,0,0,1,1,0,1,1,1
1772,AT2G30040,0,0,1,1,0,0,0,0
1773,AT2G30140,1,1,1,1,0,1,1,1
1774,AT2G30250,0,0,1,1,0,1,1,1
1775,AT2G30360,0,0,1,1,0,1,1,1
1776,AT2G30395,0,0,0,1,0,1,1,0
1777,AT2G30400,0,0,1,1,0,1,0,1
1778,AT2G30440,0,0,1,1,0,1,1,1
1779,AT2G30490,0,0,1,1,0,1,1,1
1780,AT2G30500,0,0,1,0,0,0,0,0
1781,AT2G30540,0,0,0,0,0,1,0,0
1782,AT2G30550,0,0,1,1,0,1,1,1
1783,AT2G30660,0,0,0,0,0,0,1,0
1784,AT2G30680,0,0,0,0,0,1,0,0
1785,AT2G30720,0,0,1,1,0,1,1,1
1786,AT2G30740,0,0,0,1,0,0,0,0
1787,AT2G30750,0,1,1,1,0,1,1,1
1788,AT2G30760,0,0,1,1,0,1,1,0
1789,AT2G30770,0,0,1,1,0,1,1,1
1790,AT2G30780,0,0,0,1,0,0,0,0
1791,AT2G30870,0,0,0,1,0,1,1,1
1792,AT2G30990,0,0,0,1,0,1,0,1
1793,AT2G31018,0,0,0,1,0,0,0,0
1794,AT2G31020,0,0,1,1,0,1,0,1
1795,AT2G31030,0,0,1,0,0,0,0,0
1796,AT2G31090,0,0,1,1,0,1,1,1
1797,AT2G31100,0,0,0,0,0,1,1,1
1798,AT2G31130,0,0,0,0,0,1,0,0
1799,AT2G31180,0,1,0,0,0,1,1,1
1800,AT2G31200,0,0,0,0,0,1,0,0
1801,AT2G31220,0,0,0,0,0,0,0,1
1802,AT2G31230,0,0,1,1,0,1,1,1
1803,AT2G31260,0,0,0,1,0,0,0,0
1804,AT2G31305,0,0,1,1,0,0,0,0
1805,AT2G31335,1,1,1,1,0,1,1,1
1806,AT2G31345,0,0,1,1,0,1,1,1
1807,AT2G31350,0,0,1,1,0,0,0,0
1808,AT2G31420,0,0,1,1,0,0,1,0
1809,AT2G31540,0,0,0,0,0,1,0,0
1810,AT2G31585,0,0,1,1,0,1,0,0
1811,AT2G31800,0,0,1,1,0,1,0,0
1812,AT2G31810,0,0,1,1,0,0,0,0
1813,AT2G31820,0,0,0,0,0,0,0,1
1814,AT2G31865,0,1,1,1,0,1,1,1
1815,AT2G31870,0,1,0,1,0,0,0,1
1816,AT2G31880,1,1,1,1,0,1,1,1
1817,AT2G31945,0,0,1,1,0,1,1,1
1818,AT2G31955,0,0,1,1,0,1,1,1
1819,AT2G31990,0,0,1,1,0,1,0,1
1820,AT2G32020,0,0,1,1,0,1,1,1
1821,AT2G32030,0,0,1,1,0,1,1,1
1822,AT2G32130,0,0,0,0,0,0,0,1
1823,AT2G32140,0,0,1,1,0,1,1,1
1824,AT2G32190,0,0,1,1,0,1,1,1
1825,AT2G32200,0,0,1,1,0,1,1,1
1826,AT2G32210,0,0,1,1,0,1,1,1
1827,AT2G32235,0,0,0,1,0,0,0,0
1828,AT2G32240,0,0,1,1,0,1,1,1
1829,AT2G32250,0,0,1,1,0,1,1,1
1830,AT2G32270,0,0,0,1,0,0,0,0
1831,AT2G32340,0,0,0,0,0,1,0,0
1832,AT2G32380,0,0,1,0,0,0,0,0
1833,AT2G32460,0,0,1,1,0,1,0,0
1834,AT2G32660,0,0,1,1,0,1,1,0
1835,AT2G32670,0,0,1,1,0,1,1,0
1836,AT2G32680,1,1,1,1,0,1,1,1
1837,AT2G32690,0,0,1,0,0,0,0,0
1838,AT2G32720,0,0,1,0,0,0,0,0
1839,AT2G32800,0,0,1,1,0,1,1,1
1840,AT2G32830,0,0,0,1,0,1,0,0
1841,AT2G32900,0,0,0,1,0,0,0,0
1842,AT2G32930,0,0,1,1,0,1,1,1
1843,AT2G33020,0,0,1,0,0,0,1,1
1844,AT2G33100,0,0,0,0,0,0,1,0
1845,AT2G33110,0,0,1,1,0,1,1,1
1846,AT2G33120,0,0,1,1,0,1,1,1
1847,AT2G33130,0,0,1,1,0,0,0,0
1848,AT2G33240,0,0,0,0,0,0,1,0
1849,AT2G33320,0,0,0,1,0,0,0,0
1850,AT2G33390,0,0,0,1,0,0,0,0
1851,AT2G33480,0,1,0,1,0,1,0,0
1852,AT2G33490,0,0,1,1,0,1,0,0
1853,AT2G33540,0,0,0,1,0,0,0,0
1854,AT2G33580,0,0,1,1,0,1,1,1
1855,AT2G33600,0,0,0,1,0,1,0,0
1856,AT2G33700,0,0,0,1,0,0,0,0
1857,AT2G33710,0,1,1,1,0,1,1,1
1858,AT2G33780,1,0,1,1,0,1,1,1
1859,AT2G34000,0,0,0,1,0,0,0,0
1860,AT2G34020,0,0,0,0,0,0,1,1
1861,AT2G34180,0,0,0,1,0,0,0,0
1862,AT2G34210,0,0,0,1,0,0,1,0
1863,AT2G34220,0,0,1,0,0,0,0,0
1864,AT2G34250,0,0,1,1,0,0,0,0
1865,AT2G34355,0,0,0,1,0,1,0,1
1866,AT2G34360,0,1,0,0,0,1,1,0
1867,AT2G34390,1,0,0,1,0,0,0,1
1868,AT2G34580,1,0,1,1,0,1,1,1
1869,AT2G34600,0,0,0,0,0,0,0,1
1870,AT2G34650,0,0,0,1,0,0,0,1
1871,AT2G34700,0,0,1,0,0,0,0,0
1872,AT2G34730,0,0,0,1,0,1,0,1
1873,AT2G34790,0,0,0,0,0,0,0,1
1874,AT2G34840,0,0,1,0,0,1,1,0
1875,AT2G34930,0,0,1,1,0,1,1,1
1876,AT2G34940,0,0,1,0,0,0,0,0
1877,AT2G34960,0,1,0,0,0,0,1,0
1878,AT2G35000,0,0,1,1,0,0,1,1
1879,AT2G35170,0,0,0,1,0,0,0,0
1880,AT2G35384,0,0,1,0,0,0,0,0
1881,AT2G35390,0,0,1,1,0,1,1,0
1882,AT2G35510,0,0,1,1,0,1,0,0
1883,AT2G35610,0,0,0,1,0,0,0,0
1884,AT2G35658,0,0,1,1,0,1,1,1
1885,AT2G35710,0,0,1,1,0,1,1,1
1886,AT2G35730,0,0,1,1,0,1,1,1
1887,AT2G35770,0,0,0,0,0,0,0,1
1888,AT2G35910,0,0,1,1,0,0,1,1
1889,AT2G35930,1,0,1,1,0,1,1,1
1890,AT2G35970,0,0,0,1,0,1,0,0
1891,AT2G35980,0,1,1,1,0,1,1,1
1892,AT2G36110,0,0,0,0,0,0,1,0
1893,AT2G36210,0,0,1,1,0,1,1,0
1894,AT2G36220,0,0,1,1,0,1,1,1
1895,AT2G36270,0,0,1,1,0,1,1,1
1896,AT2G36300,0,0,1,0,0,0,0,0
1897,AT2G36320,0,0,1,1,0,0,0,0
1898,AT2G36325,0,0,1,1,0,1,1,0
1899,AT2G36330,0,0,1,1,0,1,1,1
1900,AT2G36360,0,0,0,1,0,0,0,0
1901,AT2G36470,0,0,0,1,0,0,0,1
1902,AT2G36500,0,0,1,1,0,0,0,0
1903,AT2G36580,0,0,1,1,0,1,0,1
1904,AT2G36590,0,0,1,1,0,1,1,0
1905,AT2G36650,0,0,0,1,0,1,0,1
1906,AT2G36660,0,0,0,0,0,1,0,0
1907,AT2G36680,0,0,1,1,0,1,0,0
1908,AT2G36690,1,1,0,1,0,1,1,1
1909,AT2G36695,0,0,1,0,0,1,0,0
1910,AT2G36770,0,0,1,1,0,1,1,1
1911,AT2G36780,0,0,1,1,0,1,1,1
1912,AT2G36850,0,0,0,1,0,0,0,0
1913,AT2G36880,0,0,1,1,0,0,0,1
1914,AT2G36900,0,0,1,0,0,0,0,0
1915,AT2G36950,0,0,1,1,0,1,1,1
1916,AT2G36960,0,0,0,1,0,0,0,0
1917,AT2G36970,0,0,0,0,0,1,0,0
1918,AT2G37040,1,0,1,1,0,1,1,1
1919,AT2G37070,0,0,1,0,0,0,0,0
1920,AT2G37110,0,0,1,1,0,1,1,0
1921,AT2G37150,0,0,1,1,0,1,0,0
1922,AT2G37210,0,0,0,0,0,0,0,1
1923,AT2G37430,1,0,1,1,0,1,1,1
1924,AT2G37435,0,0,0,0,0,1,0,0
1925,AT2G37440,0,0,1,0,0,0,0,1
1926,AT2G37550,0,0,0,1,0,0,0,0
1927,AT2G37590,0,0,0,1,0,0,0,0
1928,AT2G37670,0,0,0,0,0,1,0,0
1929,AT2G37710,1,1,1,1,0,1,1,1
1930,AT2G37720,0,0,1,1,0,0,1,1
1931,AT2G37750,0,0,0,1,0,0,0,0
1932,AT2G37770,0,0,0,0,0,0,1,0
1933,AT2G37810,0,0,0,1,0,0,0,0
1934,AT2G37830,0,0,0,0,0,1,0,0
1935,AT2G37940,0,0,1,1,0,1,1,1
1936,AT2G37970,0,0,1,1,0,1,1,1
1937,AT2G37975,0,0,1,0,0,0,0,0
1938,AT2G37980,0,0,1,1,0,1,1,1
1939,AT2G38000,0,0,0,1,0,0,0,0
1940,AT2G38220,0,0,0,0,0,1,0,0
1941,AT2G38240,0,0,1,1,0,0,0,0
1942,AT2G38250,0,1,1,1,0,1,1,1
1943,AT2G38290,0,0,1,1,0,1,1,1
1944,AT2G38360,0,0,0,1,0,0,0,0
1945,AT2G38465,0,0,0,0,0,1,1,0
1946,AT2G38470,0,0,1,1,0,1,1,1
1947,AT2G38490,0,0,1,1,0,1,0,0
1948,AT2G38690,0,0,0,1,0,0,0,0
1949,AT2G38790,0,0,0,1,0,1,1,0
1950,AT2G38860,1,1,1,1,0,1,1,1
1951,AT2G38870,1,1,1,1,0,1,1,1
1952,AT2G38940,1,1,1,1,0,1,1,1
1953,AT2G38960,0,0,1,1,0,0,0,0
1954,AT2G39100,0,0,0,1,0,1,0,0
1955,AT2G39200,1,1,1,1,0,1,1,1
1956,AT2G39210,1,1,1,1,0,1,1,1
1957,AT2G39220,0,0,1,0,0,0,0,0
1958,AT2G39350,0,0,1,1,0,1,1,1
1959,AT2G39380,1,0,1,1,0,1,1,1
1960,AT2G39400,0,1,1,1,0,1,1,1
1961,AT2G39410,0,0,0,1,0,0,1,1
1962,AT2G39420,0,0,1,1,0,1,1,1
1963,AT2G39435,0,0,0,1,0,0,0,0
1964,AT2G39480,0,0,0,1,0,0,0,1
1965,AT2G39490,0,0,1,1,0,1,1,1
1966,AT2G39518,1,1,1,1,0,1,1,1
1967,AT2G39530,1,1,1,1,0,1,1,1
1968,AT2G39550,0,0,1,1,0,0,0,0
1969,AT2G39580,0,0,0,1,0,0,0,0
1970,AT2G39650,0,0,1,1,0,1,1,1
1971,AT2G39660,0,0,1,1,0,1,1,1
1972,AT2G39710,0,0,1,1,0,1,1,1
1973,AT2G39725,0,0,0,0,0,1,0,0
1974,AT2G39770,0,0,0,1,0,0,0,0
1975,AT2G39840,0,0,1,1,0,0,0,0
1976,AT2G39980,1,1,1,0,0,1,1,1
1977,AT2G40000,0,0,1,1,0,1,1,1
1978,AT2G40060,0,0,1,0,0,0,0,0
1979,AT2G40080,0,0,1,0,0,1,1,0
1980,AT2G40090,0,0,0,1,0,0,0,0
1981,AT2G40095,0,0,1,1,0,1,1,1
1982,AT2G40110,0,0,1,1,0,1,1,1
1983,AT2G40113,0,0,1,1,0,1,0,1
1984,AT2G40140,0,0,1,1,0,1,1,1
1985,AT2G40160,0,0,0,1,0,0,0,0
1986,AT2G40170,0,0,1,1,0,1,1,0
1987,AT2G40180,1,0,1,1,0,1,1,1
1988,AT2G40270,0,0,1,1,0,1,1,1
1989,AT2G40340,0,0,0,1,0,0,0,0
1990,AT2G40370,0,0,0,0,0,0,0,1
1991,AT2G40435,0,0,0,0,1,0,0,0
1992,AT2G40711,0,0,0,1,0,0,0,0
1993,AT2G40740,0,1,1,1,0,1,1,0
1994,AT2G40810,0,0,0,0,0,1,0,0
1995,AT2G40890,0,0,1,1,0,0,0,1
1996,AT2G40940,0,0,0,0,0,0,0,1
1997,AT2G41000,0,0,1,0,0,0,0,0
1998,AT2G41010,0,0,1,1,0,1,1,1
1999,AT2G41060,0,0,0,1,0,0,0,0
2000,AT2G41070,0,0,0,1,0,0,0,0
2001,AT2G41090,0,1,0,0,0,1,0,0
2002,AT2G41100,1,1,1,1,0,1,1,1
2003,AT2G41110,0,0,1,1,0,1,1,1
2004,AT2G41160,0,0,1,1,0,1,0,1
2005,AT2G41170,0,1,1,1,0,0,0,1
2006,AT2G41225,0,0,0,0,0,1,0,0
2007,AT2G41230,0,1,1,0,0,1,1,1
2008,AT2G41280,0,1,1,1,0,1,1,1
2009,AT2G41342,0,1,1,1,0,1,0,1
2010,AT2G41350,0,0,1,1,0,1,0,0
2011,AT2G41380,0,1,1,1,0,1,1,1
2012,AT2G41420,0,0,1,1,0,1,0,0
2013,AT2G41430,0,0,1,1,0,1,1,1
2014,AT2G41440,1,1,1,1,0,1,1,1
2015,AT2G41450,0,0,1,1,0,0,0,0
2016,AT2G41451,0,0,1,0,0,0,0,0
2017,AT2G41470,0,0,0,0,0,1,0,0
2018,AT2G41640,0,0,0,0,0,0,1,0
2019,AT2G41660,0,0,1,0,0,0,0,0
2020,AT2G41690,0,0,0,0,0,1,1,1
2021,AT2G41730,0,0,1,1,0,1,1,0
2022,AT2G41835,0,0,1,1,0,1,1,1
2023,AT2G41880,0,1,1,1,0,1,1,1
2024,AT2G41905,0,0,1,0,0,1,1,0
2025,AT2G42005,0,0,0,0,0,0,1,0
2026,AT2G42010,0,0,0,1,0,0,0,0
2027,AT2G42060,0,1,1,1,0,1,1,1
2028,AT2G42270,0,0,0,1,0,0,0,0
2029,AT2G42330,0,0,1,1,0,1,1,1
2030,AT2G42340,0,0,1,0,0,0,1,1
2031,AT2G42350,0,0,1,1,0,1,1,1
2032,AT2G42360,1,1,1,1,0,1,1,1
2033,AT2G42365,0,0,1,1,0,1,0,1
2034,AT2G42400,0,0,0,1,0,0,0,0
2035,AT2G42430,0,0,0,0,0,0,0,1
2036,AT2G42440,1,0,0,0,0,0,0,1
2037,AT2G42480,0,0,0,0,0,1,0,0
2038,AT2G42760,0,0,1,0,0,1,1,1
2039,AT2G42800,0,0,0,0,0,0,1,0
2040,AT2G42950,0,0,1,1,0,0,1,1
2041,AT2G42990,0,0,1,1,0,1,0,1
2042,AT2G43000,0,1,1,1,0,1,1,1
2043,AT2G43050,0,0,0,0,0,1,0,0
2044,AT2G43120,0,0,1,1,0,1,1,1
2045,AT2G43138,0,0,1,0,0,0,0,0
2046,AT2G43140,0,0,0,0,0,0,0,1
2047,AT2G43141,0,0,0,0,0,0,1,0
2048,AT2G43160,0,0,0,1,0,0,0,0
2049,AT2G43320,0,0,1,1,0,1,0,1
2050,AT2G43410,0,0,0,1,0,0,0,0
2051,AT2G43510,0,0,1,0,0,1,1,0
2052,AT2G43520,0,0,1,1,0,1,1,0
2053,AT2G43570,0,0,1,1,0,1,0,0
2054,AT2G43580,0,0,0,1,0,1,1,1
2055,AT2G43590,0,0,1,1,0,1,1,1
2056,AT2G43620,1,1,1,1,0,1,1,1
2057,AT2G43640,0,0,1,0,0,0,0,0
2058,AT2G43790,0,0,1,1,0,0,0,1
2059,AT2G43850,0,0,1,1,0,1,0,0
2060,AT2G44010,0,0,1,1,0,1,1,0
2061,AT2G44070,1,0,1,1,0,1,1,1
2062,AT2G44080,0,0,1,1,0,1,1,1
2063,AT2G44180,0,0,1,1,0,1,0,1
2064,AT2G44195,0,0,0,0,0,1,0,0
2065,AT2G44200,0,0,1,0,0,1,0,0
2066,AT2G44280,0,0,1,1,0,1,1,1
2067,AT2G44290,1,1,1,1,0,1,1,1
2068,AT2G44300,0,0,1,0,0,0,0,1
2069,AT2G44310,0,0,1,0,0,0,0,0
2070,AT2G44360,0,0,0,1,0,0,0,0
2071,AT2G44370,1,1,1,1,0,1,1,1
2072,AT2G44380,0,0,1,1,0,0,1,1
2073,AT2G44383,0,0,1,1,0,0,0,1
2074,AT2G44400,0,0,1,0,0,0,0,0
2075,AT2G44410,0,0,1,1,0,0,0,0
2076,AT2G44430,0,0,1,1,0,0,0,0
2077,AT2G44460,0,0,1,1,0,1,0,1
2078,AT2G44480,0,0,1,1,0,1,1,1
2079,AT2G44490,0,0,1,1,0,1,1,1
2080,AT2G44500,0,0,0,1,0,0,1,1
2081,AT2G44578,0,0,0,1,0,1,1,1
2082,AT2G44600,0,0,1,1,0,1,1,1
2083,AT2G44670,0,1,0,0,0,0,0,0
2084,AT2G44790,0,0,1,1,0,1,1,1
2085,AT2G44840,0,0,1,0,0,0,1,1
2086,AT2G44970,0,0,0,1,0,0,0,0
2087,AT2G45010,0,0,1,1,0,1,0,1
2088,AT2G45070,0,0,0,0,0,1,1,0
2089,AT2G45120,0,0,1,0,0,0,0,0
2090,AT2G45130,0,0,1,1,1,1,0,0
2091,AT2G45140,0,0,1,1,0,1,0,0
2092,AT2G45210,0,1,1,1,0,1,1,0
2093,AT2G45220,0,0,1,1,0,1,1,1
2094,AT2G45290,0,0,1,1,0,1,0,1
2095,AT2G45300,0,0,1,1,0,1,1,1
2096,AT2G45360,0,0,1,1,0,0,1,1
2097,AT2G45420,0,0,0,0,0,1,0,0
2098,AT2G45450,0,0,0,0,0,0,0,1
2099,AT2G45500,0,0,1,1,0,0,0,0
2100,AT2G45570,0,1,1,1,0,1,1,1
2101,AT2G45680,0,1,0,0,1,0,0,1
2102,AT2G45760,0,0,1,1,0,1,1,1
2103,AT2G45910,0,0,0,1,0,0,0,0
2104,AT2G45920,0,0,1,1,0,0,0,0
2105,AT2G46140,0,0,1,1,0,1,1,1
2106,AT2G46150,0,0,1,1,0,1,1,1
2107,AT2G46160,0,1,1,1,0,1,1,1
2108,AT2G46170,0,0,1,1,0,0,0,0
2109,AT2G46192,0,0,1,0,0,0,1,0
2110,AT2G46210,0,0,1,0,0,0,0,1
2111,AT2G46240,0,0,1,1,0,1,0,0
2112,AT2G46260,0,0,1,1,0,1,0,1
2113,AT2G46270,0,0,1,1,0,1,1,1
2114,AT2G46320,0,0,0,1,0,0,0,0
2115,AT2G46330,0,0,0,1,0,1,0,0
2116,AT2G46390,0,0,1,0,0,1,1,0
2117,AT2G46400,0,0,1,1,0,1,1,1
2118,AT2G46410,0,0,0,0,0,0,1,0
2119,AT2G46430,1,1,1,1,0,1,1,1
2120,AT2G46440,1,1,1,1,0,1,1,1
2121,AT2G46495,0,0,1,1,0,1,1,1
2122,AT2G46500,0,0,1,1,0,1,1,1
2123,AT2G46530,0,0,0,1,0,1,0,0
2124,AT2G46620,0,0,1,1,0,1,1,1
2125,AT2G46650,0,0,0,1,0,1,1,0
2126,AT2G46720,0,0,0,1,0,0,0,0
2127,AT2G46735,0,0,1,1,0,1,0,0
2128,AT2G46740,0,0,0,0,0,0,0,1
2129,AT2G46750,0,0,1,1,0,1,1,1
2130,AT2G46800,0,0,1,0,0,0,0,0
2131,AT2G46920,0,0,1,0,0,0,0,1
2132,AT2G46940,0,0,1,1,0,1,1,0
2133,AT2G47000,0,0,0,1,0,0,0,1
2134,AT2G47015,0,0,0,0,0,0,1,0
2135,AT2G47060,0,0,1,1,0,1,1,1
2136,AT2G47130,0,0,1,1,0,1,1,1
2137,AT2G47140,1,1,1,1,0,1,1,1
2138,AT2G47180,0,0,1,0,0,1,0,0
2139,AT2G47190,0,0,1,1,0,1,1,1
2140,AT2G47240,0,1,1,1,0,0,0,0
2141,AT2G47350,0,0,1,0,0,0,0,0
2142,AT2G47485,0,1,1,1,0,0,0,1
2143,AT2G47490,0,0,1,1,0,0,0,0
2144,AT2G47550,0,0,1,1,0,0,1,1
2145,AT2G47650,0,0,1,1,0,1,1,1
2146,AT2G47680,0,0,0,1,0,0,1,1
2147,AT2G47730,1,1,1,1,0,1,1,1
2148,AT2G47800,1,0,1,1,0,1,1,1
2149,AT2G47820,0,0,0,1,0,0,0,0
2150,AT2G47830,0,0,0,1,0,0,0,0
2151,AT2G47950,0,0,1,1,0,1,0,1
2152,AT2G48010,0,0,0,0,0,0,0,1
2153,AT2G48150,0,0,1,1,0,1,1,1
2154,AT3G01040,0,0,0,1,0,0,0,0
2155,AT3G01080,0,0,1,1,0,0,0,0
2156,AT3G01170,0,0,1,1,0,0,0,0
2157,AT3G01175,0,0,0,1,0,0,0,0
2158,AT3G01200,0,0,1,0,0,1,0,0
2159,AT3G01290,0,1,1,1,0,1,1,1
2160,AT3G01316,0,0,0,0,0,1,0,0
2161,AT3G01420,0,0,0,0,0,0,0,1
2162,AT3G01513,0,0,1,1,0,1,0,1
2163,AT3G01540,0,0,0,1,0,0,0,0
2164,AT3G01610,0,0,0,1,0,0,0,0
2165,AT3G01620,0,0,0,1,0,0,0,0
2166,AT3G01640,0,0,0,1,0,0,0,0
2167,AT3G01650,0,0,0,1,0,0,0,0
2168,AT3G01720,0,0,1,1,0,1,0,1
2169,AT3G01820,0,0,1,1,0,1,0,0
2170,AT3G01830,1,1,1,1,0,1,1,1
2171,AT3G01840,0,0,0,1,0,0,1,0
2172,AT3G01970,0,1,1,1,0,1,1,1
2173,AT3G01990,0,1,1,1,0,1,1,1
2174,AT3G02000,0,0,0,1,0,0,1,1
2175,AT3G02040,0,0,1,1,1,1,0,0
2176,AT3G02070,0,0,1,1,0,1,0,1
2177,AT3G02140,0,0,0,1,0,0,0,0
2178,AT3G02150,0,0,0,1,0,1,0,0
2179,AT3G02190,0,0,1,0,0,0,0,0
2180,AT3G02240,1,1,1,1,0,1,1,1
2181,AT3G02242,1,0,1,1,0,1,1,1
2182,AT3G02270,0,0,0,1,0,0,0,0
2183,AT3G02340,0,0,1,1,0,1,0,0
2184,AT3G02360,0,0,1,1,0,1,0,1
